SEASON,HOME_TEAM_GOAL,AWAY_TEAM_GOAL,LEAGUE_NAME,MATCH_API_ID
2008/2009,1,1,Spain LIGA BBVA,530340
2008/2009,3,4,Spain LIGA BBVA,530341
2008/2009,2,5,Spain LIGA BBVA,530342
2008/2009,2,0,Spain LIGA BBVA,530343
2008/2009,3,0,Spain LIGA BBVA,530344
2008/2009,2,0,Spain LIGA BBVA,530345
2008/2009,1,1,Spain LIGA BBVA,530346
2008/2009,3,0,Spain LIGA BBVA,530347
2008/2009,1,0,Spain LIGA BBVA,530348
2008/2009,4,1,Spain LIGA BBVA,530349
2008/2009,1,0,Spain LIGA BBVA,530350
2008/2009,2,1,Spain LIGA BBVA,530351
2008/2009,2,0,Spain LIGA BBVA,530352
2008/2009,0,1,Spain LIGA BBVA,530353
2008/2009,1,0,Spain LIGA BBVA,530354
2008/2009,1,1,Spain LIGA BBVA,530355
2008/2009,4,1,Spain LIGA BBVA,530356
2008/2009,0,0,Spain LIGA BBVA,530357
2008/2009,1,2,Spain LIGA BBVA,530358
2008/2009,1,0,Spain LIGA BBVA,530359
2008/2009,2,3,Spain LIGA BBVA,530360
2008/2009,4,3,Spain LIGA BBVA,530361
2008/2009,5,2,Spain LIGA BBVA,530362
2008/2009,1,2,Spain LIGA BBVA,530363
2008/2009,1,0,Spain LIGA BBVA,530364
2008/2009,0,1,Spain LIGA BBVA,530365
2008/2009,3,1,Spain LIGA BBVA,530366
2008/2009,1,1,Spain LIGA BBVA,530367
2008/2009,3,1,Spain LIGA BBVA,530368
2008/2009,1,0,Spain LIGA BBVA,530369
2008/2009,3,1,Spain LIGA BBVA,530370
2008/2009,1,1,Spain LIGA BBVA,530371
2008/2009,1,0,Spain LIGA BBVA,530372
2008/2009,2,1,Spain LIGA BBVA,530373
2008/2009,1,2,Spain LIGA BBVA,530374
2008/2009,2,3,Spain LIGA BBVA,530375
2008/2009,2,2,Spain LIGA BBVA,530376
2008/2009,1,1,Spain LIGA BBVA,530377
2008/2009,2,0,Spain LIGA BBVA,530378
2008/2009,2,3,Spain LIGA BBVA,530379
2008/2009,0,3,Spain LIGA BBVA,530380
2008/2009,3,3,Spain LIGA BBVA,530381
2008/2009,1,3,Spain LIGA BBVA,530382
2008/2009,3,2,Spain LIGA BBVA,530383
2008/2009,1,1,Spain LIGA BBVA,530444
2008/2009,4,0,Spain LIGA BBVA,530445
2008/2009,1,3,Spain LIGA BBVA,530446
2008/2009,2,0,Spain LIGA BBVA,530447
2008/2009,0,1,Spain LIGA BBVA,530448
2008/2009,1,0,Spain LIGA BBVA,530449
2008/2009,5,0,Spain LIGA BBVA,530450
2008/2009,3,1,Spain LIGA BBVA,530451
2008/2009,2,0,Spain LIGA BBVA,530452
2008/2009,1,0,Spain LIGA BBVA,530093
2008/2009,4,3,Spain LIGA BBVA,530094
2008/2009,1,1,Spain LIGA BBVA,530095
2008/2009,4,3,Spain LIGA BBVA,530096
2008/2009,0,0,Spain LIGA BBVA,530097
2008/2009,0,1,Spain LIGA BBVA,530098
2008/2009,2,1,Spain LIGA BBVA,530099
2008/2009,0,0,Spain LIGA BBVA,530100
2008/2009,2,2,Spain LIGA BBVA,530101
2008/2009,1,1,Spain LIGA BBVA,530102
2008/2009,4,1,Spain LIGA BBVA,530453
2008/2009,1,0,Spain LIGA BBVA,530454
2008/2009,1,1,Spain LIGA BBVA,530455
2008/2009,3,1,Spain LIGA BBVA,530456
2008/2009,0,2,Spain LIGA BBVA,530457
2008/2009,5,1,Spain LIGA BBVA,530458
2008/2009,1,0,Spain LIGA BBVA,530459
2008/2009,1,1,Spain LIGA BBVA,530460
2008/2009,1,1,Spain LIGA BBVA,530461
2008/2009,2,1,Spain LIGA BBVA,530462
2008/2009,1,2,Spain LIGA BBVA,530463
2008/2009,0,2,Spain LIGA BBVA,530464
2008/2009,3,0,Spain LIGA BBVA,530465
2008/2009,1,0,Spain LIGA BBVA,530466
2008/2009,1,0,Spain LIGA BBVA,530467
2008/2009,2,2,Spain LIGA BBVA,530468
2008/2009,1,1,Spain LIGA BBVA,530469
2008/2009,1,2,Spain LIGA BBVA,530470
2008/2009,3,2,Spain LIGA BBVA,530471
2008/2009,3,2,Spain LIGA BBVA,530472
2008/2009,1,1,Spain LIGA BBVA,530473
2008/2009,2,1,Spain LIGA BBVA,530474
2008/2009,1,0,Spain LIGA BBVA,530475
2008/2009,3,1,Spain LIGA BBVA,530476
2008/2009,1,2,Spain LIGA BBVA,530477
2008/2009,1,1,Spain LIGA BBVA,530478
2008/2009,0,3,Spain LIGA BBVA,530479
2008/2009,2,1,Spain LIGA BBVA,530480
2008/2009,3,2,Spain LIGA BBVA,530481
2008/2009,1,0,Spain LIGA BBVA,530482
2008/2009,2,2,Spain LIGA BBVA,530483
2008/2009,1,1,Spain LIGA BBVA,530484
2008/2009,0,4,Spain LIGA BBVA,530485
2008/2009,1,1,Spain LIGA BBVA,530486
2008/2009,3,2,Spain LIGA BBVA,530487
2008/2009,1,1,Spain LIGA BBVA,530488
2008/2009,0,2,Spain LIGA BBVA,530489
2008/2009,1,1,Spain LIGA BBVA,530490
2008/2009,0,1,Spain LIGA BBVA,530491
2008/2009,0,0,Spain LIGA BBVA,530492
2008/2009,1,2,Spain LIGA BBVA,530493
2008/2009,1,1,Spain LIGA BBVA,530494
2008/2009,1,1,Spain LIGA BBVA,530495
2008/2009,2,0,Spain LIGA BBVA,530496
2008/2009,1,0,Spain LIGA BBVA,530497
2008/2009,2,1,Spain LIGA BBVA,530498
2008/2009,6,1,Spain LIGA BBVA,530499
2008/2009,1,1,Spain LIGA BBVA,530500
2008/2009,1,3,Spain LIGA BBVA,530501
2008/2009,1,0,Spain LIGA BBVA,530502
2008/2009,0,2,Spain LIGA BBVA,530503
2008/2009,2,1,Spain LIGA BBVA,530545
2008/2009,1,2,Spain LIGA BBVA,530546
2008/2009,4,3,Spain LIGA BBVA,530547
2008/2009,0,2,Spain LIGA BBVA,530548
2008/2009,2,2,Spain LIGA BBVA,530549
2008/2009,0,1,Spain LIGA BBVA,530550
2008/2009,1,1,Spain LIGA BBVA,530551
2008/2009,0,1,Spain LIGA BBVA,530552
2008/2009,1,2,Spain LIGA BBVA,530553
2008/2009,2,1,Spain LIGA BBVA,530554
2008/2009,1,2,Spain LIGA BBVA,530555
2008/2009,3,3,Spain LIGA BBVA,530556
2008/2009,1,0,Spain LIGA BBVA,530557
2008/2009,1,1,Spain LIGA BBVA,530558
2008/2009,2,0,Spain LIGA BBVA,530559
2008/2009,2,1,Spain LIGA BBVA,530560
2008/2009,1,2,Spain LIGA BBVA,530561
2008/2009,2,3,Spain LIGA BBVA,530562
2008/2009,5,3,Spain LIGA BBVA,530563
2008/2009,3,2,Spain LIGA BBVA,530564
2008/2009,0,0,Spain LIGA BBVA,530565
2008/2009,3,3,Spain LIGA BBVA,530566
2008/2009,3,2,Spain LIGA BBVA,530567
2008/2009,0,2,Spain LIGA BBVA,530568
2008/2009,2,2,Spain LIGA BBVA,530569
2008/2009,1,0,Spain LIGA BBVA,530570
2008/2009,1,1,Spain LIGA BBVA,530571
2008/2009,2,5,Spain LIGA BBVA,530572
2008/2009,5,0,Spain LIGA BBVA,530573
2008/2009,0,1,Spain LIGA BBVA,530574
2008/2009,4,1,Spain LIGA BBVA,530575
2008/2009,2,1,Spain LIGA BBVA,530576
2008/2009,2,1,Spain LIGA BBVA,530577
2008/2009,1,1,Spain LIGA BBVA,530578
2008/2009,1,0,Spain LIGA BBVA,530579
2008/2009,6,0,Spain LIGA BBVA,530580
2008/2009,2,0,Spain LIGA BBVA,530581
2008/2009,2,0,Spain LIGA BBVA,530582
2008/2009,3,0,Spain LIGA BBVA,530583
2008/2009,2,4,Spain LIGA BBVA,530584
2008/2009,0,2,Spain LIGA BBVA,530585
2008/2009,3,3,Spain LIGA BBVA,530586
2008/2009,3,1,Spain LIGA BBVA,530587
2008/2009,4,1,Spain LIGA BBVA,530588
2008/2009,3,0,Spain LIGA BBVA,530589
2008/2009,0,1,Spain LIGA BBVA,530590
2008/2009,0,1,Spain LIGA BBVA,530591
2008/2009,2,1,Spain LIGA BBVA,530592
2008/2009,0,1,Spain LIGA BBVA,530593
2008/2009,1,6,Spain LIGA BBVA,530103
2008/2009,1,2,Spain LIGA BBVA,530104
2008/2009,0,0,Spain LIGA BBVA,530105
2008/2009,1,0,Spain LIGA BBVA,530106
2008/2009,0,0,Spain LIGA BBVA,530107
2008/2009,1,1,Spain LIGA BBVA,530108
2008/2009,0,2,Spain LIGA BBVA,530109
2008/2009,1,0,Spain LIGA BBVA,530110
2008/2009,2,0,Spain LIGA BBVA,530111
2008/2009,4,0,Spain LIGA BBVA,530112
2008/2009,0,0,Spain LIGA BBVA,530594
2008/2009,2,3,Spain LIGA BBVA,530595
2008/2009,2,3,Spain LIGA BBVA,530596
2008/2009,1,2,Spain LIGA BBVA,530597
2008/2009,2,1,Spain LIGA BBVA,530598
2008/2009,2,0,Spain LIGA BBVA,530599
2008/2009,0,2,Spain LIGA BBVA,530600
2008/2009,2,0,Spain LIGA BBVA,530601
2008/2009,2,0,Spain LIGA BBVA,530602
2008/2009,0,1,Spain LIGA BBVA,530603
2008/2009,2,0,Spain LIGA BBVA,530604
2008/2009,1,0,Spain LIGA BBVA,530605
2008/2009,0,1,Spain LIGA BBVA,530606
2008/2009,2,1,Spain LIGA BBVA,530607
2008/2009,1,1,Spain LIGA BBVA,530608
2008/2009,3,1,Spain LIGA BBVA,530609
2008/2009,0,1,Spain LIGA BBVA,530610
2008/2009,0,1,Spain LIGA BBVA,530611
2008/2009,0,0,Spain LIGA BBVA,530612
2008/2009,3,0,Spain LIGA BBVA,530613
2008/2009,0,3,Spain LIGA BBVA,530614
2008/2009,1,2,Spain LIGA BBVA,530615
2008/2009,5,1,Spain LIGA BBVA,530616
2008/2009,1,2,Spain LIGA BBVA,530617
2008/2009,2,0,Spain LIGA BBVA,530618
2008/2009,2,1,Spain LIGA BBVA,530619
2008/2009,2,3,Spain LIGA BBVA,530620
2008/2009,3,2,Spain LIGA BBVA,530621
2008/2009,4,0,Spain LIGA BBVA,530622
2008/2009,2,0,Spain LIGA BBVA,530623
2008/2009,0,0,Spain LIGA BBVA,530624
2008/2009,2,4,Spain LIGA BBVA,530625
2008/2009,1,2,Spain LIGA BBVA,530626
2008/2009,2,4,Spain LIGA BBVA,530627
2008/2009,2,2,Spain LIGA BBVA,530628
2008/2009,1,1,Spain LIGA BBVA,530629
2008/2009,2,1,Spain LIGA BBVA,530630
2008/2009,2,1,Spain LIGA BBVA,530631
2008/2009,3,1,Spain LIGA BBVA,530632
2008/2009,2,0,Spain LIGA BBVA,530633
2008/2009,3,0,Spain LIGA BBVA,530634
2008/2009,0,2,Spain LIGA BBVA,530635
2008/2009,1,1,Spain LIGA BBVA,530636
2008/2009,0,2,Spain LIGA BBVA,530637
2008/2009,2,0,Spain LIGA BBVA,530638
2008/2009,1,0,Spain LIGA BBVA,530639
2008/2009,2,6,Spain LIGA BBVA,530640
2008/2009,0,2,Spain LIGA BBVA,530641
2008/2009,2,1,Spain LIGA BBVA,530642
2008/2009,1,2,Spain LIGA BBVA,530643
2008/2009,3,0,Spain LIGA BBVA,530644
2008/2009,3,1,Spain LIGA BBVA,530645
2008/2009,1,2,Spain LIGA BBVA,530646
2008/2009,0,0,Spain LIGA BBVA,530647
2008/2009,1,0,Spain LIGA BBVA,530648
2008/2009,3,1,Spain LIGA BBVA,530649
2008/2009,1,0,Spain LIGA BBVA,530650
2008/2009,3,2,Spain LIGA BBVA,530651
2008/2009,3,3,Spain LIGA BBVA,530652
2008/2009,3,0,Spain LIGA BBVA,530653
2008/2009,2,1,Spain LIGA BBVA,530654
2008/2009,1,0,Spain LIGA BBVA,530655
2008/2009,1,0,Spain LIGA BBVA,530656
2008/2009,2,0,Spain LIGA BBVA,530657
2008/2009,2,1,Spain LIGA BBVA,530658
2008/2009,3,2,Spain LIGA BBVA,530659
2008/2009,1,0,Spain LIGA BBVA,530660
2008/2009,1,1,Spain LIGA BBVA,530661
2008/2009,3,2,Spain LIGA BBVA,530662
2008/2009,0,0,Spain LIGA BBVA,530663
2008/2009,1,0,Spain LIGA BBVA,530664
2008/2009,0,3,Spain LIGA BBVA,530665
2008/2009,1,1,Spain LIGA BBVA,530666
2008/2009,1,2,Spain LIGA BBVA,530667
2008/2009,0,1,Spain LIGA BBVA,530668
2008/2009,1,0,Spain LIGA BBVA,530669
2008/2009,0,1,Spain LIGA BBVA,530670
2008/2009,1,3,Spain LIGA BBVA,530671
2008/2009,3,1,Spain LIGA BBVA,530672
2008/2009,1,4,Spain LIGA BBVA,530673
2008/2009,2,0,Spain LIGA BBVA,530674
2008/2009,3,0,Spain LIGA BBVA,530675
2008/2009,3,0,Spain LIGA BBVA,530676
2008/2009,2,1,Spain LIGA BBVA,530677
2008/2009,1,1,Spain LIGA BBVA,530679
2008/2009,0,2,Spain LIGA BBVA,530680
2008/2009,1,1,Spain LIGA BBVA,530681
2008/2009,2,1,Spain LIGA BBVA,530682
2008/2009,2,3,Spain LIGA BBVA,530683
2008/2009,1,1,Spain LIGA BBVA,530684
2008/2009,0,0,Spain LIGA BBVA,530113
2008/2009,2,0,Spain LIGA BBVA,530114
2008/2009,2,0,Spain LIGA BBVA,530115
2008/2009,7,1,Spain LIGA BBVA,530116
2008/2009,3,2,Spain LIGA BBVA,530117
2008/2009,2,0,Spain LIGA BBVA,530118
2008/2009,1,2,Spain LIGA BBVA,530119
2008/2009,1,1,Spain LIGA BBVA,530120
2008/2009,2,0,Spain LIGA BBVA,530121
2008/2009,0,2,Spain LIGA BBVA,530122
2008/2009,4,2,Spain LIGA BBVA,530123
2008/2009,0,0,Spain LIGA BBVA,530124
2008/2009,1,2,Spain LIGA BBVA,530125
2008/2009,0,1,Spain LIGA BBVA,530126
2008/2009,1,2,Spain LIGA BBVA,530127
2008/2009,1,2,Spain LIGA BBVA,530128
2008/2009,0,1,Spain LIGA BBVA,530129
2008/2009,0,1,Spain LIGA BBVA,530130
2008/2009,1,0,Spain LIGA BBVA,530131
2008/2009,2,1,Spain LIGA BBVA,530132
2008/2009,6,1,Spain LIGA BBVA,530133
2008/2009,2,2,Spain LIGA BBVA,530134
2008/2009,1,0,Spain LIGA BBVA,530135
2008/2009,0,1,Spain LIGA BBVA,530136
2008/2009,0,2,Spain LIGA BBVA,530137
2008/2009,2,2,Spain LIGA BBVA,530138
2008/2009,2,1,Spain LIGA BBVA,530139
2008/2009,0,1,Spain LIGA BBVA,530140
2008/2009,4,0,Spain LIGA BBVA,530141
2008/2009,0,4,Spain LIGA BBVA,530142
2008/2009,3,0,Spain LIGA BBVA,530143
2008/2009,2,1,Spain LIGA BBVA,530204
2008/2009,1,2,Spain LIGA BBVA,530205
2008/2009,0,0,Spain LIGA BBVA,530206
2008/2009,4,0,Spain LIGA BBVA,530207
2008/2009,0,0,Spain LIGA BBVA,530208
2008/2009,1,1,Spain LIGA BBVA,530209
2008/2009,0,1,Spain LIGA BBVA,530210
2008/2009,0,1,Spain LIGA BBVA,530211
2008/2009,2,1,Spain LIGA BBVA,530212
2008/2009,0,1,Spain LIGA BBVA,530213
2008/2009,0,3,Spain LIGA BBVA,530214
2008/2009,0,2,Spain LIGA BBVA,530215
2008/2009,3,0,Spain LIGA BBVA,530216
2008/2009,4,4,Spain LIGA BBVA,530217
2008/2009,3,2,Spain LIGA BBVA,530218
2008/2009,5,0,Spain LIGA BBVA,530219
2008/2009,2,1,Spain LIGA BBVA,530220
2008/2009,1,1,Spain LIGA BBVA,530221
2008/2009,1,0,Spain LIGA BBVA,530222
2008/2009,1,4,Spain LIGA BBVA,530223
2008/2009,1,4,Spain LIGA BBVA,530224
2008/2009,3,2,Spain LIGA BBVA,530225
2008/2009,1,1,Spain LIGA BBVA,530226
2008/2009,3,1,Spain LIGA BBVA,530227
2008/2009,0,3,Spain LIGA BBVA,530228
2008/2009,1,0,Spain LIGA BBVA,530229
2008/2009,1,1,Spain LIGA BBVA,530230
2008/2009,2,0,Spain LIGA BBVA,530231
2008/2009,2,4,Spain LIGA BBVA,530232
2009/2010,3,2,Spain LIGA BBVA,684585
2009/2010,1,0,Spain LIGA BBVA,684586
2009/2010,2,0,Spain LIGA BBVA,684587
2009/2010,1,1,Spain LIGA BBVA,684588
2009/2010,1,0,Spain LIGA BBVA,684589
2009/2010,2,0,Spain LIGA BBVA,684590
2009/2010,0,0,Spain LIGA BBVA,684591
2009/2010,3,0,Spain LIGA BBVA,684592
2009/2010,1,4,Spain LIGA BBVA,684593
2009/2010,3,0,Spain LIGA BBVA,684594
2009/2010,2,2,Spain LIGA BBVA,684723
2009/2010,3,2,Spain LIGA BBVA,684725
2009/2010,0,0,Spain LIGA BBVA,684726
2009/2010,1,0,Spain LIGA BBVA,684729
2009/2010,0,2,Spain LIGA BBVA,684730
2009/2010,2,3,Spain LIGA BBVA,684734
2009/2010,0,2,Spain LIGA BBVA,684735
2009/2010,4,2,Spain LIGA BBVA,684736
2009/2010,2,0,Spain LIGA BBVA,684742
2009/2010,3,1,Spain LIGA BBVA,684743
2009/2010,1,2,Spain LIGA BBVA,684746
2009/2010,3,1,Spain LIGA BBVA,684748
2009/2010,0,0,Spain LIGA BBVA,684750
2009/2010,0,2,Spain LIGA BBVA,684753
2009/2010,2,1,Spain LIGA BBVA,684754
2009/2010,1,0,Spain LIGA BBVA,684755
2009/2010,1,1,Spain LIGA BBVA,684756
2009/2010,3,1,Spain LIGA BBVA,684757
2009/2010,1,3,Spain LIGA BBVA,684758
2009/2010,1,1,Spain LIGA BBVA,684759
2009/2010,2,2,Spain LIGA BBVA,684760
2009/2010,3,3,Spain LIGA BBVA,684761
2009/2010,1,0,Spain LIGA BBVA,684762
2009/2010,5,1,Spain LIGA BBVA,684763
2009/2010,4,0,Spain LIGA BBVA,684764
2009/2010,0,1,Spain LIGA BBVA,684765
2009/2010,1,0,Spain LIGA BBVA,684766
2009/2010,1,4,Spain LIGA BBVA,684767
2009/2010,1,1,Spain LIGA BBVA,684768
2009/2010,0,1,Spain LIGA BBVA,684769
2009/2010,1,1,Spain LIGA BBVA,684770
2009/2010,2,1,Spain LIGA BBVA,684771
2009/2010,3,2,Spain LIGA BBVA,684772
2009/2010,0,2,Spain LIGA BBVA,684773
2009/2010,0,4,Spain LIGA BBVA,684774
2009/2010,1,3,Spain LIGA BBVA,684775
2009/2010,4,2,Spain LIGA BBVA,684776
2009/2010,1,2,Spain LIGA BBVA,684777
2009/2010,4,1,Spain LIGA BBVA,684778
2009/2010,1,1,Spain LIGA BBVA,684779
2009/2010,1,1,Spain LIGA BBVA,684780
2009/2010,0,1,Spain LIGA BBVA,684781
2009/2010,2,1,Spain LIGA BBVA,684782
2009/2010,1,2,Spain LIGA BBVA,684783
2009/2010,3,2,Spain LIGA BBVA,684784
2009/2010,1,0,Spain LIGA BBVA,684785
2009/2010,1,1,Spain LIGA BBVA,684786
2009/2010,2,3,Spain LIGA BBVA,684787
2009/2010,1,2,Spain LIGA BBVA,684788
2009/2010,0,1,Spain LIGA BBVA,684789
2009/2010,2,1,Spain LIGA BBVA,684791
2009/2010,1,2,Spain LIGA BBVA,684792
2009/2010,1,1,Spain LIGA BBVA,684793
2009/2010,2,0,Spain LIGA BBVA,684794
2009/2010,0,2,Spain LIGA BBVA,684797
2009/2010,2,0,Spain LIGA BBVA,684799
2009/2010,0,0,Spain LIGA BBVA,684801
2009/2010,6,0,Spain LIGA BBVA,684804
2009/2010,2,0,Spain LIGA BBVA,684807
2009/2010,2,1,Spain LIGA BBVA,684808
2009/2010,2,2,Spain LIGA BBVA,684813
2009/2010,1,0,Spain LIGA BBVA,684815
2009/2010,2,1,Spain LIGA BBVA,684817
2009/2010,2,0,Spain LIGA BBVA,684819
2009/2010,1,1,Spain LIGA BBVA,684821
2009/2010,1,0,Spain LIGA BBVA,684822
2009/2010,1,0,Spain LIGA BBVA,684824
2009/2010,0,0,Spain LIGA BBVA,684826
2009/2010,0,0,Spain LIGA BBVA,684828
2009/2010,2,0,Spain LIGA BBVA,684830
2009/2010,1,0,Spain LIGA BBVA,684832
2009/2010,0,4,Spain LIGA BBVA,684833
2009/2010,1,2,Spain LIGA BBVA,684835
2009/2010,0,5,Spain LIGA BBVA,684836
2009/2010,1,1,Spain LIGA BBVA,684837
2009/2010,1,3,Spain LIGA BBVA,684839
2009/2010,2,1,Spain LIGA BBVA,684841
2009/2010,1,0,Spain LIGA BBVA,684843
2009/2010,2,0,Spain LIGA BBVA,684844
2009/2010,1,1,Spain LIGA BBVA,684847
2009/2010,1,0,Spain LIGA BBVA,684850
2009/2010,3,2,Spain LIGA BBVA,684853
2009/2010,1,1,Spain LIGA BBVA,684855
2009/2010,4,0,Spain LIGA BBVA,684857
2009/2010,1,1,Spain LIGA BBVA,684858
2009/2010,4,1,Spain LIGA BBVA,684859
2009/2010,0,0,Spain LIGA BBVA,684860
2009/2010,2,0,Spain LIGA BBVA,684862
2009/2010,2,0,Spain LIGA BBVA,684864
2009/2010,1,0,Spain LIGA BBVA,684866
2009/2010,1,0,Spain LIGA BBVA,684870
2009/2010,0,1,Spain LIGA BBVA,684871
2009/2010,0,3,Spain LIGA BBVA,684873
2009/2010,1,0,Spain LIGA BBVA,684874
2009/2010,0,0,Spain LIGA BBVA,684875
2009/2010,4,2,Spain LIGA BBVA,684876
2009/2010,1,2,Spain LIGA BBVA,684877
2009/2010,1,1,Spain LIGA BBVA,684878
2009/2010,3,1,Spain LIGA BBVA,684880
2009/2010,2,0,Spain LIGA BBVA,684881
2009/2010,1,0,Spain LIGA BBVA,684595
2009/2010,0,3,Spain LIGA BBVA,684596
2009/2010,0,1,Spain LIGA BBVA,684598
2009/2010,1,1,Spain LIGA BBVA,684599
2009/2010,2,1,Spain LIGA BBVA,684600
2009/2010,4,1,Spain LIGA BBVA,684601
2009/2010,2,4,Spain LIGA BBVA,684602
2009/2010,1,0,Spain LIGA BBVA,684604
2009/2010,0,2,Spain LIGA BBVA,684605
2009/2010,1,1,Spain LIGA BBVA,684607
2009/2010,1,3,Spain LIGA BBVA,684885
2009/2010,1,0,Spain LIGA BBVA,684886
2009/2010,2,1,Spain LIGA BBVA,684889
2009/2010,0,2,Spain LIGA BBVA,684891
2009/2010,1,3,Spain LIGA BBVA,684893
2009/2010,2,1,Spain LIGA BBVA,684895
2009/2010,1,1,Spain LIGA BBVA,684897
2009/2010,0,1,Spain LIGA BBVA,684899
2009/2010,0,0,Spain LIGA BBVA,684901
2009/2010,0,2,Spain LIGA BBVA,684903
2009/2010,0,0,Spain LIGA BBVA,684906
2009/2010,3,0,Spain LIGA BBVA,684907
